1 2 656.0
1 3 900.0
1 4 206.0
1 5 110.0
1 6 616.0
1 7 112.0
1 8 146.0
1 9 66.0
1 10 39.0
1 11 83.0
1 12 3.0
1 13 5.0
1 14 14.0
1 15 23.0
1 16 5.0
1 17 10.0
1 18 139.0
1 19 95.0
1 20 10.0
1 21 15.0
1 23 1.0
1 24 3.0
1 25 10.0
1 26 67.0
1 27 25.0
1 29 2.0
1 30 3.0
1 31 2.0
1 33 432.0
1 34 67.0
1 35 71.0
1 36 296.0
1 37 79.0
1 38 9.0
1 39 45.0
1 40 142.0
1 41 755.0
2 3 11399.0
2 4 3227.0
2 5 2278.0
2 6 6491.0
2 7 5363.0
2 8 523.0
2 9 433.0
2 10 127.0
2 11 709.0
2 12 469.0
2 13 465.0
2 14 1056.0
2 15 916.0
2 16 359.0
2 17 471.0
2 18 3938.0
2 19 1393.0
2 20 256.0
2 21 1820.0
2 22 165.0
2 23 41.0
2 24 567.0
2 25 909.0
2 26 604.0
2 27 3541.0
2 28 30.0
2 29 66.0
2 30 775.0
2 31 110.0
2 32 917.0
2 33 8349.0
2 34 2711.0
2 35 678.0
2 36 850.0
2 37 2184.0
2 38 96.0
2 39 271.0
2 40 2530.0
2 41 19975.0
3 4 12347.0
3 5 701.0
3 6 16712.0
3 7 5565.0
3 8 2402.0
3 9 1909.0
3 10 404.0
3 11 1703.0
3 12 171.0
3 13 736.0
3 14 2755.0
3 15 1232.0
3 16 401.0
3 17 507.0
3 18 1405.0
3 19 724.0
3 20 313.0
3 21 225.0
3 22 256.0
3 23 72.0
3 24 157.0
3 25 284.0
3 26 1004.0
3 27 4847.0
3 28 46.0
3 29 83.0
3 30 843.0
3 31 226.0
3 32 642.0
3 33 11157.0
3 34 1626.0
3 35 251.0
3 36 2899.0
3 37 4641.0
3 38 280.0
3 39 1485.0
3 40 3092.0
3 41 28063.0
4 5 215.0
4 6 19020.0
4 7 559.0
4 8 3023.0
4 9 1000.0
4 10 282.0
4 11 1800.0
4 12 52.0
4 13 23.0
4 14 145.0
4 15 881.0
4 16 89.0
4 17 207.0
4 18 300.0
4 19 974.0
4 20 326.0
4 21 44.0
4 22 28.0
4 23 43.0
4 24 26.0
4 25 70.0
4 26 982.0
4 27 3074.0
4 28 25.0
4 29 72.0
4 30 78.0
4 31 134.0
4 32 53.0
4 33 3540.0
4 34 231.0
4 35 23.0
4 36 3440.0
4 37 2717.0
4 38 278.0
4 39 747.0
4 40 2080.0
4 41 19107.0
5 6 539.0
5 7 3043.0
5 8 132.0
5 9 79.0
5 10 43.0
5 11 183.0
5 12 27.0
5 13 94.0
5 14 163.0
5 15 398.0
5 16 28.0
5 17 47.0
5 18 572.0
5 19 610.0
5 20 89.0
5 21 386.0
5 22 2.0
5 23 30.0
5 24 105.0
5 25 54.0
5 26 224.0
5 27 533.0
5 28 26.0
5 29 33.0
5 30 113.0
5 31 25.0
5 32 6.0
5 33 927.0
5 34 187.0
5 35 2.0
5 36 110.0
5 37 158.0
5 38 18.0
5 39 67.0
5 40 200.0
5 41 2981.0
6 7 5418.0
6 8 10998.0
6 9 6880.0
6 10 7723.0
6 11 21541.0
6 12 394.0
6 13 278.0
6 14 2827.0
6 15 1996.0
6 16 467.0
6 17 1238.0
6 18 3536.0
6 19 5260.0
6 20 3109.0
6 21 265.0
6 22 139.0
6 23 827.0
6 24 176.0
6 25 785.0
6 26 9416.0
6 27 11303.0
6 28 473.0
6 29 719.0
6 30 595.0
6 31 544.0
6 32 335.0
6 33 9875.0
6 34 1939.0
6 35 92.0
6 36 4568.0
6 37 19963.0
6 38 1100.0
6 39 6267.0
6 40 19207.0
6 41 76996.0
7 8 1787.0
7 9 1577.0
7 10 1228.0
7 11 1139.0
7 12 2904.0
7 13 3742.0
7 14 14840.0
7 15 2121.0
7 16 694.0
7 17 266.0
7 18 4022.0
7 19 914.0
7 20 170.0
7 21 893.0
7 22 506.0
7 23 52.0
7 24 462.0
7 25 962.0
7 26 2087.0
7 27 1738.0
7 28 27.0
7 29 108.0
7 30 1408.0
7 31 201.0
7 32 3654.0
7 33 13555.0
7 34 3998.0
7 35 196.0
7 36 255.0
7 37 3313.0
7 38 256.0
7 39 2005.0
7 40 2191.0
7 41 25543.0
8 9 5971.0
8 10 1334.0
8 11 1962.0
8 12 157.0
8 13 40.0
8 14 1847.0
8 15 99.0
8 16 5.0
8 17 11.0
8 18 1317.0
8 19 1774.0
8 20 566.0
8 21 196.0
8 22 21.0
8 23 7.0
8 24 93.0
8 25 242.0
8 26 7001.0
8 27 352.0
8 28 16.0
8 29 11.0
8 30 54.0
8 31 46.0
8 32 25.0
8 33 2970.0
8 34 94.0
8 36 546.0
8 37 5892.0
8 38 220.0
8 39 1419.0
8 40 1101.0
8 41 12257.0
9 10 3619.0
9 11 4941.0
9 12 191.0
9 13 91.0
9 14 1783.0
9 15 126.0
9 16 6.0
9 17 90.0
9 18 1609.0
9 19 1590.0
9 20 2037.0
9 21 248.0
9 22 15.0
9 23 9.0
9 24 74.0
9 25 245.0
9 26 14254.0
9 27 2026.0
9 28 173.0
9 29 16.0
9 30 28.0
9 31 41.0
9 32 40.0
9 33 2821.0
9 34 200.0
9 36 278.0
9 37 9502.0
9 38 1851.0
9 39 15221.0
9 40 3023.0
9 41 25782.0
10 11 37062.0
10 12 260.0
10 13 254.0
10 14 1149.0
10 15 338.0
10 16 7.0
10 17 115.0
10 18 2746.0
10 19 7359.0
10 20 10742.0
10 21 1025.0
10 22 18.0
10 23 26.0
10 24 256.0
10 25 850.0
10 26 17807.0
10 27 3757.0
10 28 398.0
10 29 19.0
10 30 17.0
10 31 113.0
10 32 11.0
10 33 402.0
10 34 38.0
10 35 61.0
10 36 133.0
10 37 2533.0
10 38 3764.0
10 39 11852.0
10 40 30183.0
10 41 35743.0
11 12 1078.0
11 13 1069.0
11 14 1107.0
11 15 1835.0
11 16 129.0
11 17 620.0
11 18 9784.0
11 19 18214.0
11 20 37559.0
11 21 3952.0
11 22 1787.0
11 23 149.0
11 24 1205.0
11 25 4409.0
11 26 24783.0
11 27 11330.0
11 28 4469.0
11 29 185.0
11 30 594.0
11 31 648.0
11 32 92.0
11 33 486.0
11 34 230.0
11 35 343.0
11 36 357.0
11 37 3234.0
11 38 3233.0
11 39 6800.0
11 40 57156.0
11 41 81805.0
12 13 34701.0
12 14 28562.0
12 15 2788.0
12 16 1706.0
12 17 449.0
12 18 10925.0
12 19 1976.0
12 20 1008.0
12 21 3485.0
12 22 4118.0
12 23 73.0
12 24 3034.0
12 25 12052.0
12 26 404.0
12 27 607.0
12 28 106.0
12 29 585.0
12 30 11143.0
12 31 254.0
12 32 3267.0
12 33 697.0
12 34 1880.0
12 35 324.0
12 36 51.0
12 37 240.0
12 38 32.0
12 39 112.0
12 40 2359.0
12 41 10283.0
13 14 43393.0
13 15 6346.0
13 16 2073.0
13 17 507.0
13 18 9768.0
13 19 1880.0
13 20 1072.0
13 21 3210.0
13 22 4578.0
13 23 102.0
13 24 2113.0
13 25 12940.0
13 26 358.0
13 27 655.0
13 28 145.0
13 29 870.0
13 30 19442.0
13 31 411.0
13 32 3832.0
13 33 1184.0
13 34 2768.0
13 35 353.0
13 36 35.0
13 37 152.0
13 38 10.0
13 39 76.0
13 40 3314.0
13 41 12351.0
14 15 20402.0
14 16 4614.0
14 17 964.0
14 18 5672.0
14 19 176.0
14 20 204.0
14 21 1130.0
14 22 5901.0
14 23 372.0
14 24 2536.0
14 25 14414.0
14 26 1859.0
14 27 1379.0
14 28 471.0
14 29 4188.0
14 30 38403.0
14 31 2657.0
14 32 15822.0
14 33 10315.0
14 34 14079.0
14 35 388.0
14 36 30.0
14 37 2456.0
14 38 211.0
14 39 2138.0
14 40 10522.0
14 41 43007.0
15 16 38328.0
15 17 15098.0
15 18 1933.0
15 19 205.0
15 20 2000.0
15 21 321.0
15 22 5717.0
15 23 4415.0
15 24 1103.0
15 25 13105.0
15 26 299.0
15 27 11954.0
15 28 4188.0
15 29 26728.0
15 30 66296.0
15 31 20449.0
15 32 7912.0
15 33 3655.0
15 34 12928.0
15 35 6914.0
15 36 137.0
15 37 183.0
15 38 36.0
15 39 131.0
15 40 5336.0
15 41 56552.0
16 17 14804.0
16 18 132.0
16 19 19.0
16 20 113.0
16 21 6.0
16 22 690.0
16 23 445.0
16 24 188.0
16 25 1348.0
16 26 4.0
16 27 817.0
16 28 514.0
16 29 7176.0
16 30 26112.0
16 31 8946.0
16 32 4514.0
16 33 3052.0
16 34 10065.0
16 35 6715.0
16 36 16.0
16 37 41.0
16 38 5.0
16 39 11.0
16 40 398.0
16 41 23564.0
17 18 265.0
17 19 95.0
17 20 93.0
17 21 27.0
17 22 310.0
17 23 234.0
17 24 197.0
17 25 482.0
17 26 96.0
17 27 1305.0
17 28 150.0
17 29 2414.0
17 30 5161.0
17 31 5659.0
17 32 823.0
17 33 1650.0
17 34 4510.0
17 35 9165.0
17 36 440.0
17 37 374.0
17 38 51.0
17 39 140.0
17 40 2913.0
17 41 19294.0
18 19 17478.0
18 20 5882.0
18 21 14054.0
18 22 1854.0
18 23 659.0
18 24 4979.0
18 25 13859.0
18 26 4671.0
18 27 5138.0
18 28 430.0
18 29 512.0
18 30 1177.0
18 31 191.0
18 32 736.0
18 33 2697.0
18 34 902.0
18 35 279.0
18 36 525.0
18 37 2201.0
18 38 54.0
18 39 1010.0
18 40 2608.0
18 41 21074.0
19 20 11071.0
19 21 7672.0
19 22 53.0
19 23 276.0
19 24 1509.0
19 25 5844.0
19 26 13643.0
19 27 1331.0
19 28 118.0
19 29 166.0
19 30 37.0
19 31 147.0
19 32 33.0
19 33 195.0
19 34 15.0
19 35 7.0
19 36 354.0
19 37 2477.0
19 38 210.0
19 39 740.0
19 40 3606.0
19 41 13412.0
20 21 3018.0
20 22 4742.0
20 23 186.0
20 24 1194.0
20 25 5394.0
20 26 8779.0
20 27 4457.0
20 28 6912.0
20 29 260.0
20 30 1014.0
20 31 296.0
20 32 33.0
20 33 98.0
20 34 9.0
20 35 10.0
20 36 34.0
20 37 734.0
20 38 662.0
20 39 4570.0
20 40 15925.0
20 41 29093.0
21 22 850.0
21 23 38.0
21 24 4672.0
21 25 9631.0
21 26 1735.0
21 27 1013.0
