1 2 39394.0
1 3 431.0
1 4 2015.0
1 5 20604.0
1 6 856.0
1 7 4051.0
1 8 1145.0
1 9 2383.0
1 10 146.0
1 11 1042.0
1 12 1819.0
1 13 874.0
1 14 1884.0
1 15 6429.0
1 16 2492.0
1 17 2078.0
2 3 2068.0
2 4 6789.0
2 5 17113.0
2 6 2415.0
2 7 7347.0
2 8 2385.0
2 9 1700.0
2 10 376.0
2 11 4030.0
2 12 5037.0
2 13 1694.0
2 14 3398.0
2 15 11062.0
2 16 5455.0
2 17 2051.0
3 4 10893.0
3 5 1694.0
3 6 14836.0
3 7 10463.0
3 8 5412.0
3 9 158.0
3 10 393.0
3 11 2078.0
3 12 1544.0
3 13 867.0
3 14 475.0
3 15 1292.0
3 16 3308.0
3 17 342.0
4 5 6920.0
4 6 9458.0
4 7 34133.0
4 8 15618.0
4 9 1807.0
4 10 2924.0
4 11 2364.0
4 12 10811.0
4 13 5215.0
4 14 9015.0
4 15 3093.0
4 16 8538.0
4 17 5788.0
5 6 3302.0
5 7 9235.0
5 8 5383.0
5 9 6365.0
5 10 705.0
5 11 2882.0
5 12 7756.0
5 13 2819.0
5 14 6357.0
5 15 9445.0
5 16 7979.0
5 17 6212.0
6 7 8387.0
6 8 3787.0
6 9 216.0
6 10 224.0
6 11 2032.0
6 12 8201.0
6 13 2441.0
6 14 991.0
6 15 1376.0
6 16 2723.0
6 17 624.0
7 8 52485.0
7 9 3039.0
7 10 7042.0
7 11 7202.0
7 12 13440.0
7 13 8166.0
7 14 10433.0
7 15 7405.0
7 16 25171.0
7 17 11240.0
8 9 389.0
8 10 16584.0
8 11 12729.0
8 12 12145.0
8 13 10827.0
8 14 4810.0
8 15 7103.0
8 16 35585.0
8 17 10920.0
9 10 88.0
9 11 79.0
9 12 410.0
9 13 656.0
9 14 3597.0
9 15 3095.0
9 16 536.0
9 17 6631.0
10 11 4248.0
10 12 4221.0
10 13 6112.0
10 14 335.0
10 15 3869.0
10 16 19180.0
10 17 2693.0
11 12 5400.0
11 13 1250.0
11 14 1002.0
11 15 7405.0
11 16 16740.0
11 17 336.0
12 13 11196.0
12 14 3687.0
12 15 5718.0
12 16 12150.0
12 17 5116.0
13 14 1799.0
13 15 1462.0
13 16 17314.0
13 17 6615.0
14 15 2872.0
14 16 6813.0
14 17 9796.0
15 16 11059.0
15 17 3161.0
16 17 7465.0
