1 2 20207.0
1 3 74.0
1 4 472.0
1 5 23777.0
1 6 3873.0
1 7 1175.0
1 8 251.0
1 9 1175.0
1 10 22.0
1 11 5957.0
1 12 8538.0
1 13 1722.0
1 14 1628.0
1 15 8362.0
1 16 6543.0
1 17 2877.0
2 3 231.0
2 4 282.0
2 5 19790.0
2 6 3051.0
2 7 1031.0
2 8 634.0
2 9 478.0
2 10 11.0
2 11 8161.0
2 12 7370.0
2 13 1890.0
2 14 906.0
2 15 8678.0
2 16 7889.0
2 17 1593.0
3 4 11063.0
3 5 1942.0
3 6 24423.0
3 7 24138.0
3 8 8316.0
3 9 560.0
3 10 1119.0
3 11 3656.0
3 12 6689.0
3 13 4659.0
3 14 504.0
3 15 100.0
3 16 5004.0
3 17 1507.0
4 5 2835.0
4 6 14850.0
4 7 46538.0
4 8 23084.0
4 9 4322.0
4 10 9097.0
4 11 3288.0
4 12 16986.0
4 13 12028.0
4 14 15755.0
4 15 538.0
4 16 10089.0
4 17 13553.0
5 6 19402.0
5 7 5322.0
5 8 3540.0
5 9 12571.0
5 10 180.0
5 11 10653.0
5 12 35392.0
5 13 15272.0
5 14 9617.0
5 15 12376.0
5 16 20871.0
5 17 15569.0
6 7 27210.0
6 8 10053.0
6 9 8514.0
6 10 1005.0
6 11 4429.0
6 12 28545.0
6 13 14639.0
6 14 12389.0
6 15 2613.0
6 16 10107.0
6 17 12419.0
7 8 60897.0
7 9 5695.0
7 10 14592.0
7 11 9566.0
7 12 28546.0
7 13 19358.0
7 14 14378.0
7 15 1661.0
7 16 23030.0
7 17 23560.0
8 9 2642.0
8 10 38185.0
8 11 6142.0
8 12 35114.0
8 13 37485.0
8 14 8656.0
8 15 909.0
8 16 44020.0
8 17 40060.0
9 10 5607.0
9 11 99.0
9 12 10608.0
9 13 13940.0
9 14 17444.0
9 15 1612.0
9 16 5891.0
9 17 28305.0
10 11 815.0
10 12 26671.0
10 13 40479.0
10 14 2029.0
10 15 381.0
10 16 35558.0
10 17 29351.0
11 12 9135.0
11 13 2995.0
11 14 824.0
11 15 2146.0
11 16 12142.0
11 17 934.0
12 13 62906.0
12 14 13541.0
12 15 7313.0
12 16 37771.0
12 17 33605.0
13 14 15217.0
13 15 2136.0
13 16 49597.0
13 17 42816.0
14 15 2074.0
14 16 10244.0
14 17 31187.0
15 16 7374.0
15 17 3749.0
16 17 31346.0
