1 2 7381.0
1 3 68.0
1 4 54.0
1 5 12.0
1 6 3.0
1 7 3245.0
1 8 1638.0
1 9 4447.0
1 10 4474.0
1 11 5501.0
1 12 6713.0
1 13 7720.0
1 14 9483.0
1 15 1816.0
1 16 585.0
1 17 297.0
1 18 15.0
1 19 388.0
1 20 10.0
1 21 18.0
1 23 95.0
1 28 1.0
1 29 6.0
1 30 6.0
1 31 5.0
1 33 64.0
1 34 2.0
1 35 4.0
1 37 87.0
1 38 27.0
1 39 80.0
1 40 8.0
1 41 7.0
1 43 18.0
1 45 8.0
2 3 186.0
2 4 75.0
2 5 22.0
2 6 3.0
2 7 4685.0
2 8 3938.0
2 9 7482.0
2 10 4732.0
2 11 4633.0
2 12 2262.0
2 13 7697.0
2 14 3919.0
2 15 1548.0
2 16 2184.0
2 17 328.0
2 18 367.0
2 19 442.0
2 20 178.0
2 21 17.0
2 22 1.0
2 23 105.0
2 24 59.0
2 25 2.0
2 26 36.0
2 27 4.0
2 28 6.0
2 29 70.0
2 30 7.0
2 31 2.0
2 33 69.0
2 34 78.0
2 35 3.0
2 36 4.0
2 37 86.0
2 38 18.0
2 39 98.0
2 40 4.0
2 41 11.0
2 42 5.0
2 43 31.0
2 44 7.0
2 45 3.0
2 47 6.0
3 4 14076.0
3 5 4409.0
3 6 54.0
3 7 51.0
3 8 124.0
3 9 1.0
3 10 31.0
3 12 15.0
3 13 2.0
3 14 1.0
3 15 8134.0
3 16 8019.0
3 17 26284.0
3 18 23921.0
3 19 18152.0
3 20 15187.0
3 21 102.0
3 22 74.0
3 23 13047.0
3 24 12389.0
3 25 1941.0
3 26 3288.0
3 27 909.0
3 28 1246.0
3 29 15.0
3 31 9.0
3 33 5689.0
3 34 3861.0
3 35 2549.0
3 36 3014.0
3 37 4.0
3 39 18.0
3 40 17.0
3 41 566.0
3 42 665.0
3 43 864.0
3 44 1862.0
3 47 19.0
3 48 3.0
4 5 38424.0
4 6 343.0
4 7 46.0
4 8 78.0
4 10 6.0
4 12 1.0
4 13 12.0
4 14 9.0
4 15 19580.0
4 16 8730.0
4 17 11358.0
4 18 7942.0
4 19 29718.0
4 20 18466.0
4 21 2689.0
4 22 812.0
4 23 4081.0
4 24 838.0
4 25 19334.0
4 26 16804.0
4 27 9949.0
4 28 6672.0
4 29 668.0
4 30 21.0
4 31 4191.0
4 32 1.0
4 33 2704.0
4 34 1406.0
4 35 8047.0
4 36 8577.0
4 37 90.0
4 38 34.0
4 39 2531.0
4 40 86.0
4 41 2863.0
4 42 2309.0
4 43 4680.0
4 44 5580.0
4 47 735.0
4 48 107.0
5 6 85.0
5 7 12.0
5 8 25.0
5 9 2.0
5 10 37.0
5 11 2.0
5 12 21.0
5 13 68.0
5 14 100.0
5 15 9377.0
5 16 7724.0
5 17 5305.0
5 18 3330.0
5 19 22519.0
5 20 22519.0
5 21 7755.0
5 22 13982.0
5 23 2668.0
5 24 472.0
5 25 12094.0
5 26 12076.0
5 27 20376.0
5 28 18643.0
5 29 1737.0
5 30 1906.0
5 31 3258.0
5 32 207.0
5 33 2536.0
5 34 2030.0
5 35 4005.0
5 36 3028.0
5 37 1769.0
5 38 1550.0
5 39 8402.0
5 40 5740.0
5 41 754.0
5 42 517.0
5 43 3347.0
5 44 4497.0
5 45 91.0
5 46 20.0
5 47 1989.0
5 48 3143.0
6 7 1.0
6 8 10.0
6 13 29.0
6 14 31.0
6 15 1099.0
6 16 738.0
6 17 313.0
6 18 269.0
6 19 1825.0
6 20 778.0
6 21 1.0
6 22 3.0
6 23 63.0
6 24 1.0
6 25 1030.0
6 26 45.0
6 27 134.0
6 28 1.0
6 31 116.0
6 33 65.0
6 35 32.0
6 36 2.0
6 38 27.0
6 39 54.0
6 41 417.0
6 42 3.0
6 43 221.0
6 44 1.0
6 45 2.0
7 8 790.0
7 9 2537.0
7 10 59.0
7 11 1862.0
7 12 264.0
7 13 4031.0
7 14 739.0
7 15 2707.0
7 16 151.0
7 17 290.0
7 18 9.0
7 19 362.0
7 20 18.0
7 21 11.0
7 23 94.0
7 25 1.0
7 26 4.0
7 27 2.0
7 28 4.0
7 29 47.0
7 30 5.0
7 31 6.0
7 33 76.0
7 35 3.0
7 37 94.0
7 38 2.0
7 39 109.0
7 40 1.0
7 41 7.0
7 43 17.0
7 44 4.0
7 45 2.0
7 47 3.0
8 9 1358.0
8 10 277.0
8 11 629.0
8 12 410.0
8 13 1095.0
8 14 701.0
8 15 788.0
